Time,data
113.8,15.52330207824707
113.85,15.52330207824707
113.89,15.52330207824707
113.91,15.52330207824707
113.93,15.52330207824707
113.97,15.52330207824707
114.01,15.52330207824707
114.06,15.52330207824707
114.1,15.523303985595703
114.14,15.523303985595703
114.19,15.523306846618652
114.23,15.523303985595703
114.25,15.523306846618652
114.26,15.523306846618652
114.31,15.523307800292969
114.35,15.523307800292969
114.39,15.523309707641602
114.44,15.523309707641602
114.48,15.523307800292969
114.53,15.523309707641602
114.57,15.523309707641602
114.59,15.523309707641602
114.6,15.523310661315918
114.65,15.523310661315918
114.69,15.523309707641602
114.74,15.523310661315918
114.78,15.523310661315918
114.83,15.523310661315918
114.87,15.523310661315918
114.89,15.523310661315918
114.9,15.523314476013184
114.95,15.523314476013184
115.0,15.523314476013184
115.04,15.5233154296875
115.09,15.5233154296875
115.13,15.5233154296875
115.15,15.5233154296875
115.16,15.5233154296875
115.21,15.5233154296875
115.25,15.5233154296875
115.3,15.5233154296875
115.34,15.523317337036133
115.37,15.523317337036133
115.43,15.523317337036133
115.47,15.523317337036133
115.48,15.523317337036133
115.5,15.523320198059082
115.55,15.523320198059082
115.59,15.523320198059082
115.64,15.523320198059082
115.68,15.523320198059082
115.72,15.523320198059082
115.77,15.523320198059082
115.81,15.523321151733398
115.82,15.523320198059082
115.84,15.523321151733398
115.89,15.523322105407715
115.93,15.523324012756348
115.98,15.523324012756348
116.02,15.523322105407715
116.06,15.523324012756348
116.11,15.523324012756348
116.16,15.523324012756348
116.18,15.523327827453613
116.23,15.523327827453613
116.27,15.523327827453613
116.32,15.52332878112793
116.36,15.523327827453613
116.4,15.523327827453613
116.45,15.523327827453613
116.49,15.52332878112793
116.51,15.52332878112793
116.53,15.52332878112793
116.57,15.52332878112793
116.61,15.523330688476562
116.66,15.52332878112793
116.7,15.52332878112793
116.74,15.523330688476562
116.79,15.523330688476562
116.83,15.523330688476562
116.84,15.523332595825195
116.86,15.523332595825195
116.91,15.523332595825195
116.95,15.523332595825195
117.0,15.523332595825195
117.04,15.523332595825195
117.08,15.523332595825195
117.13,15.523332595825195
117.17,15.523334503173828
117.18,15.523335456848145
117.21,15.523334503173828
117.25,15.523335456848145
117.3,15.523335456848145
117.34,15.523334503173828
117.38,15.523335456848145
117.43,15.523337364196777
117.47,15.523337364196777
117.49,15.523337364196777
117.5,15.523337364196777
117.55,15.523338317871094
117.59,15.523337364196777
117.64,15.523338317871094
117.68,15.523338317871094
117.72,15.523338317871094
117.77,15.523338317871094
117.81,15.52334213256836
117.82,15.523338317871094
117.84,15.52334213256836
117.89,15.52334213256836
117.93,15.52334213256836
117.98,15.52334213256836
118.02,15.523343086242676
118.06,15.523343086242676
118.11,15.523343086242676
118.15,15.523344993591309
118.17,15.523343086242676
118.19,15.523344993591309
118.23,15.523343086242676
118.27,15.523344993591309
118.32,15.523344993591309
118.36,15.523344993591309
118.4,15.523344993591309
118.45,15.523344993591309
118.49,15.523344993591309
118.5,15.523347854614258
118.52,15.523347854614258
118.57,15.523347854614258
118.62,15.523348808288574
118.66,15.523348808288574
118.7,15.523347854614258
118.75,15.523347854614258
118.79,15.523348808288574
118.81,15.523348808288574
118.82,15.523348808288574
118.87,15.523350715637207
118.92,15.523348808288574
118.96,15.523348808288574
119.0,15.523351669311523
119.05,15.523351669311523
119.09,15.523351669311523
119.1,15.523351669311523
119.12,15.523354530334473
119.17,15.523354530334473
119.21,15.523351669311523
119.26,15.523354530334473
119.3,15.523354530334473
119.34,15.523354530334473
119.39,15.523355484008789
119.43,15.523354530334473
119.45,15.523355484008789
119.47,15.523355484008789
119.51,15.523355484008789
119.56,15.523355484008789
119.6,15.523358345031738
119.64,15.523355484008789
119.69,15.523355484008789
119.73,15.523358345031738
119.74,15.523358345031738
119.77,15.523358345031738
119.81,15.523358345031738
119.85,15.523358345031738
119.9,15.523358345031738
119.94,15.523361206054688
119.99,15.523361206054688
120.04,15.523361206054688
120.06,15.523362159729004
120.11,15.523361206054688
