Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
201.49,0.0,0.0,0.0,0.0,0.0,-1.57501130203067
201.54,0.0,0.0,0.0,0.0,0.0,-1.575013882133834
201.59,0.0,0.0,0.0,0.0,0.0,-1.5750156024781214
201.64,0.0,0.0,0.0,0.0,0.0,-1.5750173230428628
201.69,0.0,0.0,0.0,0.0,0.0,-1.5750059346305947
201.74,0.0,0.0,0.0,0.0,0.0,-1.5750085154698121
201.79,0.0,0.0,0.0,0.0,0.0,-1.5750102363049292
201.84,0.0,0.0,0.0,0.0,0.0,-1.5750119573606023
201.89,0.0,0.0,0.0,0.0,0.0,-1.5750136786368698
201.94,0.0,0.0,0.0,0.0,0.0,-1.5750293731719704
201.99,0.0,0.0,0.0,0.0,0.0,-1.5750319567493913
202.04,0.0,0.0,0.0,0.0,0.0,-1.575033679410352
202.09,0.0,0.0,0.0,0.0,0.0,-1.5750240109291003
202.14,0.0,0.0,0.0,0.0,0.0,-1.5750248723122402
202.19,0.0,0.0,0.0,0.0,0.0,-1.5750270064503817
202.24,0.0,0.0,0.0,0.0,0.0,-1.575022637415891
202.29,0.0,0.0,0.0,0.0,0.0,-1.5750421788399314
202.34,0.0,0.0,0.0,0.0,0.0,-1.575035671033452
202.39,0.0,0.0,0.0,0.0,0.0,-1.5750445044477386
202.44,0.0,0.0,0.0,0.0,0.0,-1.5750518523227972
202.49,0.0,0.0,0.0,0.0,0.0,-1.5750350587935213
202.54,0.0,0.0,0.0,0.0,0.0,-1.5750352144207478
202.59,0.0,0.0,0.0,0.0,0.0,-1.5750328098119915
202.64,0.0,0.0,0.0,0.0,0.0,-1.5750574701213398
202.69,0.0,0.0,0.0,0.0,0.0,-1.5750621851543216
202.74,0.0,0.0,0.0,0.0,0.0,-1.5750637601489865
202.79,0.0,0.0,0.0,0.0,0.0,-1.575065186694448
202.84,0.0,0.0,0.0,0.0,0.0,-1.5750666291617388
202.89,0.0,0.0,0.0,0.0,0.0,-1.5750566577525058
202.94,0.0,0.0,0.0,0.0,0.0,-1.5750539877557348
202.99,0.0,0.0,0.0,0.0,0.0,-1.5750579312934718
203.04,0.0,0.0,0.0,0.0,0.0,-1.5750656416940423
203.09,0.0,0.0,0.0,0.0,0.0,-1.5750589797304457
203.14,0.0,0.0,0.0,0.0,0.0,-1.5750813802473456
203.19,0.0,0.0,0.0,0.0,0.0,-1.5750789701531698
203.24,0.0,0.0,0.0,0.0,0.0,-1.5750782124981964
203.29,0.0,0.0,0.0,0.0,0.0,-1.5750641859480154
203.34,0.0,0.0,0.0,0.0,0.0,-1.5750681688276356
203.39,0.0,0.0,0.0,0.0,0.0,-1.5750695273662345
203.44,0.0,0.0,0.0,0.0,0.0,-1.5750707696071955
203.49,0.0,0.0,0.0,0.0,0.0,-1.575089354071519
203.54,0.0,0.0,0.0,0.0,0.0,-1.5750916911344968
203.59,0.0,0.0,0.0,0.0,0.0,-1.5750933462413295
203.64,0.0,0.0,0.0,0.0,0.0,-1.5750932655166736
203.69,0.0,0.0,0.0,0.0,0.0,-1.5750755572786883
203.74,0.0,0.0,0.0,0.0,0.0,-1.5751014620177746
203.79,0.0,0.0,0.0,0.0,0.0,-1.5750768765780319
