Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
230.51,19.758698897166763,0.0,0.0,0.0,0.0,0.0
230.56,20.115906980412014,0.0,0.0,0.0,0.0,0.0
230.61,22.752497684428466,0.0,0.0,0.0,0.0,0.0
230.66,24.233173694915443,0.0,0.0,0.0,0.0,0.0
230.71,19.008667105250705,0.0,0.0,0.0,0.0,0.0
230.76,30.308721694711757,0.0,0.0,0.0,0.0,0.0
230.81,23.636407440649094,0.0,0.0,0.0,0.0,0.0
230.86,26.44348069786045,0.0,0.0,0.0,0.0,0.0
230.91,25.18467654166499,0.0,0.0,0.0,0.0,0.0
230.96,33.347412737815475,0.0,0.0,0.0,0.0,0.0
231.01,18.582479587727725,0.0,0.0,0.0,0.0,0.0
231.06,35.916787663322836,0.0,0.0,0.0,0.0,0.0
231.11,23.93746385900264,0.0,0.0,0.0,0.0,0.0
231.16,31.984678126677704,0.0,0.0,0.0,0.0,0.0
231.21,23.578725559287243,0.0,0.0,0.0,0.0,0.0
231.26,28.890808461242642,0.0,0.0,0.0,0.0,0.0
231.31,24.89868131523599,0.0,0.0,0.0,0.0,0.0
231.36,31.29844327695084,0.0,0.0,0.0,0.0,0.0
231.41,24.6220004403281,0.0,0.0,0.0,0.0,0.0
231.46,30.739349900337174,0.0,0.0,0.0,0.0,0.0
231.51,27.54718203444067,0.0,0.0,0.0,0.0,0.0
231.56,21.714645801923098,0.0,0.0,0.0,0.0,0.0
231.61,21.476142551446685,0.0,0.0,0.0,0.0,0.0
231.66,20.833367967997702,0.0,0.0,0.0,0.0,0.0
231.71,16.224337522198745,0.0,0.0,0.0,0.0,0.0
231.76,18.561983210084357,0.0,0.0,0.0,0.0,0.0
231.81,14.470110287837485,0.0,0.0,0.0,0.0,0.0
231.86,15.129425055170277,0.0,0.0,0.0,0.0,0.0
231.91,12.914780594156323,0.0,0.0,0.0,0.0,0.0
231.96,13.619882700846492,0.0,0.0,0.0,0.0,0.0
232.01,10.636941619028502,0.0,0.0,0.0,0.0,0.0
232.06,162.3065159663036,0.0,0.0,0.0,0.0,0.0
232.11,-140.426633176726,0.0,0.0,0.0,0.0,0.0
232.16,107.54515484317314,0.0,0.0,0.0,0.0,0.0
232.21,-60.390459538252486,0.0,0.0,0.0,0.0,0.0
232.26,-45.58078002089068,0.0,0.0,0.0,0.0,0.0
232.31,45.62258186606617,0.0,0.0,0.0,0.0,0.0
232.36,-19.574219786690815,0.0,0.0,0.0,0.0,0.0
232.41,25.220339796105172,0.0,0.0,0.0,0.0,0.0
232.46,-7.733905004327529,0.0,0.0,0.0,0.0,0.0
232.51,14.502100156112139,0.0,0.0,0.0,0.0,0.0
232.56,4.228438281455087,0.0,0.0,0.0,0.0,0.0
232.61,10.240271623974445,0.0,0.0,0.0,0.0,0.0
232.66,4.803191263029893,0.0,0.0,0.0,0.0,0.0
232.71,8.190817860215635,0.0,0.0,0.0,0.0,0.0
232.76,4.856636772751127,0.0,0.0,0.0,0.0,0.0
232.82,-13.81799557385288,0.0,0.0,0.0,0.0,0.0
232.86,3.020729472854729,0.0,0.0,0.0,0.0,0.0
232.91,-5.135653827112641,0.0,0.0,0.0,0.0,0.0
232.96,3.545098098775634,0.0,0.0,0.0,0.0,0.0
233.01,-0.07050067938282112,0.0,0.0,0.0,0.0,0.0
233.06,4.705978352806085,0.0,0.0,0.0,0.0,0.0
233.11,-5.131642271125841,0.0,0.0,0.0,0.0,0.0
233.16,3.829670754927915,0.0,0.0,0.0,0.0,0.0
