Time,data
55.55,4.760591506958008
55.56,4.760578155517578
55.57,4.760562896728516
55.62,4.7605485916137695
55.66,4.760504722595215
55.71,4.760461807250977
55.74,4.760446071624756
55.78,4.7604169845581055
55.82,4.760390758514404
55.87,4.760359764099121
55.92,4.760331153869629
55.96,4.760288715362549
56.0,4.760260581970215
56.01,4.760246276855469
56.03,4.760231971740723
56.07,4.760219573974609
56.12,4.760174751281738
56.16,4.76014518737793
56.17,4.7601318359375
56.2,4.760115623474121
56.24,4.760088920593262
56.29,4.760058403015137
56.33,4.760031223297119
56.38,4.759987831115723
56.43,4.759946823120117
56.46,4.759932518005371
56.49,4.75991678237915
56.54,4.7598724365234375
56.58,4.759842395782471
56.59,4.759830951690674
56.61,4.759815216064453
56.66,4.759786605834961
56.7,4.759756565093994
56.74,4.759729385375977
56.79,4.759700298309326
56.83,4.759670257568359
56.87,4.7596435546875
56.92,4.759599685668945
56.96,4.759570121765137
56.97,4.759555816650391
56.99,4.759540557861328
57.04,4.759513854980469
57.08,4.759484767913818
57.13,4.759455680847168
57.17,4.759428024291992
57.21,4.759397983551025
57.26,4.759354591369629
57.3,4.7593278884887695
57.32,4.759311676025391
57.33,4.759298324584961
57.37,4.759268760681152
57.42,4.759241104125977
57.46,4.759210586547852
57.51,4.759181499481201
57.55,4.759152889251709
57.59,4.7591233253479
57.64,4.819598197937012
57.68,4.916424751281738
57.69,4.982078552246094
57.71,5.059136390686035
57.76,5.246321678161621
57.8,5.465938568115234
57.84,5.691669464111328
57.88,5.914549350738525
57.92,6.101434707641602
57.97,6.243701457977295
58.02,6.36137580871582
58.07,6.371944427490234
58.08,6.35851526260376
58.09,6.33346700668335
58.14,6.250942707061768
58.18,6.158609867095947
58.23,6.0913920402526855
58.27,6.0643696784973145
58.32,6.105372428894043
58.36,6.184581279754639
58.37,6.237520694732666
58.39,6.295039176940918
58.44,6.420385360717773
58.48,6.553433418273926
58.52,6.685832500457764
58.57,6.81475830078125
58.6,6.93517541885376
58.66,7.094655990600586
58.7,7.187481880187988
58.72,7.230794429779053
58.73,7.272824764251709
58.78,7.352419853210449
58.82,7.416018962860107
58.87,7.464761257171631
58.91,7.50435733795166
58.95,7.540622711181641
59.0,7.588625431060791
59.05,7.607995986938477
59.06,7.6142168045043945
59.08,7.6184186935424805
59.12,7.622862339019775
59.16,7.624331474304199
59.21,7.61893367767334
59.25,7.599663734436035
59.29,7.571383476257324
59.34,7.521673679351807
59.39,7.489084720611572
59.4,7.473468780517578
59.41,7.458922863006592
59.46,7.435633182525635
59.5,7.416187763214111
59.55,7.405002117156982
59.59,7.403404712677002
59.62,7.414337635040283
59.68,7.449694633483887
59.72,7.481712818145752
59.73,7.499715805053711
59.75,7.518775939941406
59.8,7.560482501983643
59.84,7.607715606689453
59.89,7.656551361083984
59.93,7.70573091506958
59.97,7.754148006439209
60.02,7.824069976806641
60.06,7.864681243896484
60.08,7.88340425491333
60.09,7.901892185211182
60.14,7.937941074371338
60.19,7.97040319442749
60.23,7.976778507232666
60.27,7.941886901855469
60.32,7.8145222663879395
60.37,7.640896320343018
60.4,7.5954742431640625
60.44,7.538564682006836
60.48,7.522975444793701
60.53,7.543118953704834
60.57,7.590028762817383
60.62,7.686917781829834
60.66,7.76180362701416
60.67,7.799895286560059
60.69,7.837197780609131
60.74,7.909326076507568
60.78,7.972519397735596
60.83,8.016443252563477
60.87,8.024696350097656
60.91,8.005781173706055
60.96,7.919114589691162
61.0,7.840703964233398
61.02,7.801340103149414
61.03,7.765527248382568
61.08,7.7108283042907715
61.13,7.676398754119873
61.17,7.6576995849609375
61.21,7.648135185241699
61.26,7.636404037475586
61.3,7.627058982849121
61.32,7.621975898742676
61.34,7.617280006408691
61.38,7.6088786125183105
61.42,7.59968376159668
61.47,7.59065580368042
61.51,7.583475589752197
61.55,7.578968524932861
61.6,7.577270030975342
61.64,7.579529285430908
61.66,7.582229137420654
61.68,7.585870742797852
61.72,7.593039035797119
61.77,7.596401691436768
61.81,7.604669094085693
61.86,7.630007743835449
61.91,7.65462589263916
61.93,7.662036895751953
61.98,7.674604892730713
62.02,7.683533668518066
62.07,7.692121505737305
62.1,7.69878625869751
62.16,7.670501708984375
62.2,7.614104747772217
62.21,7.576622009277344
62.23,7.536066055297852
62.28,7.459900379180908
62.32,7.413609504699707
62.37,7.397524833679199
62.41,7.405644416809082
62.45,7.429929733276367
62.5,7.486985206604004
62.55,7.551469326019287
62.57,7.573411464691162
62.62,7.617187023162842
62.66,7.657790660858154
62.7,7.693942546844482
62.75,7.725394248962402
62.78,7.752235412597656
62.84,7.782973766326904
62.88,7.7962799072265625
62.89,7.800642013549805
62.91,7.8037848472595215
62.96,7.80659294128418
63.0,7.8054633140563965
63.04,7.801142692565918
63.09,7.794681549072266
63.13,7.7883782386779785
63.18,7.780073642730713
63.22,7.773351192474365
63.24,7.770647048950195
63.26,7.767515659332275
63.3,7.76157283782959
63.35,7.756465911865234
63.39,7.7523040771484375
63.44,7.748708248138428
63.48,7.749889373779297
63.5,7.750809669494629
63.51,7.751540660858154
63.56,7.754105567932129
63.6,7.760584831237793
63.65,7.7689948081970215
63.69,7.779557704925537
63.74,7.7993268966674805
63.78,7.814471244812012
63.79,7.822413444519043
63.82,7.830572605133057
63.86,7.848883628845215
63.9,7.8689069747924805
63.94,7.88675594329834
63.99,7.903524875640869
64.03,7.914410591125488
64.08,7.92134952545166
64.12,7.922442436218262
64.13,7.922103404998779
64.15,7.921401500701904
64.2,7.91972541809082
64.24,7.918702602386475
64.29,7.918849468231201
64.34,7.924042224884033
64.38,7.934496879577637
64.4,7.941431999206543
64.41,7.948843955993652
64.46,7.963361740112305
64.5,7.980900764465332
64.54,8.000164031982422
64.59,8.020164489746094
64.63,8.038103103637695
64.68,8.059560775756836
64.72,8.071046829223633
64.73,8.075387954711914
64.75,8.078609466552734
64.8,8.084228515625
64.84,8.089875221252441
64.88,8.09458065032959
64.93,8.097734451293945
64.97,8.099963188171387
65.02,8.103328704833984
65.06,8.108412742614746
65.07,8.11229133605957
65.1,8.117413520812988
65.14,8.130191802978516
65.18,8.142494201660156
65.22,8.153764724731445
65.27,8.16582202911377
65.31,8.178447723388672
65.36,8.196346282958984
65.4,8.207696914672852
65.41,8.213325500488281
65.43,8.220202445983887
65.48,8.236888885498047
65.52,8.254613876342773
65.56,8.274320602416992
65.61,8.296201705932617
65.66,8.329805374145508
65.7,8.355550765991211
65.72,8.368806838989258
65.73,8.38212776184082
65.78,8.408553123474121
65.82,8.431882858276367
65.86,8.450927734375
65.91,8.46452808380127
65.95,8.473909378051758
66.0,8.484407424926758
66.04,8.488906860351562
66.06,8.492767333984375
66.07,8.497750282287598
66.12,8.510396957397461
66.16,8.527276992797852
66.21,8.547174453735352
66.25,8.567832946777344
66.29,8.592331886291504
66.34,8.636533737182617
66.38,8.667601585388184
66.39,8.683172225952148
66.42,8.698741912841797
66.46,8.72794246673584
66.5,8.754396438598633
66.54,8.779172897338867
66.59,8.804609298706055
66.63,8.828802108764648
66.68,8.864496231079102
66.72,8.888655662536621
66.73,8.900595664978027
66.76,8.912261962890625
66.8,8.934534072875977
66.84,8.957348823547363
66.88,8.983793258666992
66.93,9.012371063232422
66.98,9.054685592651367
67.02,9.082212448120117
67.03,9.09550666809082
67.05,9.107799530029297
67.1,9.131961822509766
67.14,9.156034469604492
67.18,9.177776336669922
67.23,9.195505142211914
67.27,9.212535858154297
67.32,9.23894214630127
67.36,9.2555570602417
67.38,9.263431549072266
67.4,9.271980285644531
67.44,9.293144226074219
67.48,9.322704315185547
67.52,9.356733322143555
67.56,9.392168045043945
67.61,9.428672790527344
67.66,9.483929634094238
67.7,9.521178245544434
67.71,9.539361953735352
67.73,9.557133674621582
67.78,9.592148780822754
67.82,9.6243896484375
67.86,9.6577787399292
67.91,9.691571235656738
67.95,9.728480339050293
68.0,9.781562805175781
68.04,9.818609237670898
68.05,9.839509010314941
68.08,9.861605644226074
68.12,9.909337997436523
68.16,9.958724021911621
68.2,10.00633430480957
68.24,10.053047180175781
68.3,10.12144660949707
68.34,10.161043167114258
68.35,10.179343223571777
68.37,10.197083473205566
68.42,10.231611251831055
68.46,10.266403198242188
68.5,10.304773330688477
68.55,10.344002723693848
68.59,10.382204055786133
68.64,10.440147399902344
68.68,10.48005199432373
68.69,10.498799324035645
68.71,10.517229080200195
68.76,10.553810119628906
68.8,10.590737342834473
68.85,10.626485824584961
68.89,10.663150787353516
68.94,10.717756271362305
68.98,10.748960494995117
69.0,10.76491928100586
69.02,10.781126022338867
69.05,10.81661605834961
69.1,10.854851722717285
69.15,10.893128395080566
69.19,10.931534767150879
69.24,10.990594863891602
69.28,11.036364555358887
69.29,11.060551643371582
69.32,11.084318161010742
69.36,11.131651878356934
69.4,11.179608345031738
69.44,11.227547645568848
69.49,11.278541564941406
69.53,11.332279205322266
69.57,11.41289234161377
69.62,11.46584701538086
69.63,11.492774963378906
69.65,11.51989459991455
69.69,11.570985794067383
69.74,11.618287086486816
69.79,11.734211921691895
69.83,11.701559066772461
69.88,11.757647514343262
69.92,11.79183578491211
69.93,11.809259414672852
69.96,11.827893257141113
70.0,11.866991996765137
70.03,11.90555477142334
70.08,11.944371223449707
70.13,11.981796264648438
70.17,12.017806053161621
70.22,12.073958396911621
70.26,12.116487503051758
70.27,12.139863014221191
70.29,12.164166450500488
70.33,12.189065933227539
70.38,12.259459495544434
70.42,12.306741714477539
70.43,12.329440116882324
70.46,12.351113319396973
70.49,12.37312126159668
70.54,12.440571784973145
70.58,12.48533821105957
70.59,12.507402420043945
70.62,12.5272855758667
70.66,12.565803527832031
70.7,12.604975700378418
70.75,12.645316123962402
70.79,12.681928634643555
70.84,12.737011909484863
70.88,12.774429321289062
70.89,12.792988777160645
70.92,12.809111595153809
70.96,12.841465950012207
71.0,12.87378215789795
71.05,12.905664443969727
71.09,12.937735557556152
71.13,12.969196319580078
71.18,13.015083312988281
71.22,13.046239852905273
71.23,13.0626802444458
71.25,13.079845428466797
71.3,13.11521053314209
71.35,13.145962715148926
71.39,13.177603721618652
71.43,13.209609985351562
71.48,13.25307846069336
71.52,13.283331871032715
71.53,13.299275398254395
71.55,13.315546035766602
71.6,13.34949016571045
71.64,13.384368896484375
71.69,13.418987274169922
71.73,13.453798294067383
71.77,13.487446784973145
71.82,13.536612510681152
71.87,13.585636138916016
71.9,13.601656913757324
71.94,13.634918212890625
71.99,13.667152404785156
72.03,13.694632530212402
72.07,13.720937728881836
72.12,13.763556480407715
72.16,13.7948579788208
72.18,13.809149742126465
72.19,13.823174476623535
72.24,13.852282524108887
72.28,13.882369995117188
72.33,13.906454086303711
72.37,13.928662300109863
72.41,13.949952125549316
72.46,13.984319686889648
72.5,14.005163192749023
72.52,14.014491081237793
72.54,14.02439022064209
72.58,14.045663833618164
72.62,14.067591667175293
72.67,14.087435722351074
72.71,14.10513973236084
72.75,14.125061988830566
72.8,14.156510353088379
72.85,14.191587448120117
72.87,14.203354835510254
72.92,14.225156784057617
72.96,14.244156837463379
73.01,14.264361381530762
73.05,14.285270690917969
73.09,14.303084373474121
73.14,14.33262825012207
73.18,14.352931022644043
73.19,14.363041877746582
73.21,14.373088836669922
73.26,14.391374588012695
73.3,14.40758991241455
73.35,14.425416946411133
73.39,14.44577693939209
73.44,14.473187446594238
73.48,14.490055084228516
73.5,14.498821258544922
73.52,14.507519721984863
73.56,14.525860786437988
73.6,14.545143127441406
73.65,14.563923835754395
73.69,14.580869674682617
73.73,14.596111297607422
73.78,14.61967945098877
73.83,14.638635635375977
73.86,14.643999099731445
73.9,14.656174659729004
73.94,14.670238494873047
73.99,14.681365013122559
74.03,14.6913423538208
74.07,14.70477294921875
74.12,14.724750518798828
74.16,14.737643241882324
74.17,14.74396800994873
74.19,14.750846862792969
74.24,14.765640258789062
74.28,14.779451370239258
74.33,14.793099403381348
74.37,14.808042526245117
74.42,14.832365036010742
74.46,14.843804359436035
74.47,14.85003662109375
74.49,14.856972694396973
74.54,14.87197208404541
74.58,14.888885498046875
74.63,14.906367301940918
74.67,14.922870635986328
74.71,14.940632820129395
74.76,14.968521118164062
74.81,14.99593448638916
74.83,15.003642082214355
74.88,15.017462730407715
74.92,15.031684875488281
74.97,15.04422664642334
75.01,15.055068016052246
75.05,15.066679000854492
75.1,15.082497596740723
75.15,15.088705062866211
75.16,15.092016220092773
75.17,15.09538745880127
75.22,15.101680755615234
75.26,15.108914375305176
75.3,15.11826229095459
75.35,15.128596305847168
75.38,15.136356353759766
75.44,15.15133285522461
75.48,15.163935661315918
75.49,15.170652389526367
75.51,15.176993370056152
75.56,15.1870756149292
75.6,15.197732925415039
75.65,15.208723068237305
75.69,15.21920394897461
75.73,15.230360984802246
75.78,15.248311996459961
75.82,15.259908676147461
75.84,15.264021873474121
75.85,15.268669128417969
75.9,15.280523300170898
75.94,15.296002388000488
75.98,15.315140724182129
76.03,15.333344459533691
76.07,15.348819732666016
76.12,15.372518539428711
76.16,15.388814926147461
76.17,15.397433280944824
76.19,15.405839920043945
76.24,15.421786308288574
76.28,15.436884880065918
76.32,15.449141502380371
76.37,15.460640907287598
76.41,15.4725341796875
76.46,15.492140769958496
76.5,15.507287979125977
76.51,15.515795707702637
76.53,15.52410888671875
76.58,15.537242889404297
76.62,15.548117637634277
76.67,15.557842254638672
76.71,15.567227363586426
76.76,15.581157684326172
76.8,15.591215133666992
76.81,15.596405982971191
76.83,15.601651191711426
76.88,15.615859985351562
76.92,15.635313034057617
76.97,15.658402442932129
77.01,15.678818702697754
77.06,15.713142395019531
77.1,15.738565444946289
77.11,15.752962112426758
77.13,15.767948150634766
77.18,15.798644065856934
77.22,15.825918197631836
77.27,15.836812973022461
77.27,15.847505569458008
77.31,15.869548797607422
77.36,15.903340339660645
77.4,15.924622535705566
77.41,15.936345100402832
77.43,15.9476957321167
77.48,15.969314575195312
77.52,15.987792015075684
77.56,16.006057739257812
77.61,16.02444076538086
77.64,16.039756774902344
77.7,16.06122589111328
77.73,16.07654571533203
77.75,16.085235595703125
77.78,16.094348907470703
77.82,16.113746643066406
77.86,16.133602142333984
77.9,16.150646209716797
77.95,16.16854476928711
77.99,16.188446044921875
78.04,16.219058990478516
78.08,16.239810943603516
78.09,16.250484466552734
78.12,16.260345458984375
78.16,16.27694320678711
78.2,16.293197631835938
78.24,16.309223175048828
