Time,data
65.15,2
65.2,2
65.25,2
65.3,2
65.35,2
65.4,2
65.45,2
65.5,2
65.55,2
65.6,2
65.65,2
65.7,2
65.75,2
65.8,2
65.85,2
65.9,2
65.95,2
66.0,2
66.05,2
66.1,2
66.15,2
66.2,2
66.25,2
66.3,2
66.35,2
66.4,2
66.45,2
66.5,2
66.55,2
66.6,2
66.65,2
66.7,2
66.75,2
66.8,2
66.85,2
66.9,2
66.95,2
67.0,2
67.05,2
67.1,2
67.15,2
67.2,2
67.25,2
67.3,2
67.35,2
67.4,2
67.45,2
67.5,2
67.55,2
67.6,2
67.65,2
67.7,2
67.75,2
67.8,2
67.85,2
67.9,2
67.95,2
68.0,2
68.05,2
68.1,2
68.15,2
68.2,2
68.25,2
68.3,2
68.35,2
68.4,2
68.45,2
68.5,2
68.55,2
68.6,2
68.65,2
68.7,2
68.75,2
68.8,2
68.85,2
68.9,2
68.95,2
69.0,2
69.05,2
69.1,2
69.15,2
69.2,2
69.25,2
69.3,2
69.35,2
69.4,2
69.45,2
69.5,2
69.55,2
69.6,2
69.65,2
69.7,2
69.75,2
69.8,2
69.85,2
69.9,2
69.95,2
70.0,2
70.05,2
70.1,2
70.15,2
70.2,2
70.25,2
70.3,2
70.35,2
70.4,2
70.45,2
70.5,2
70.55,2
70.6,2
70.65,2
70.7,2
70.75,2
70.8,2
70.85,2
70.9,2
70.95,2
71.0,2
71.05,2
71.1,2
71.15,2
71.2,2
71.25,2
71.3,2
71.35,2
71.4,2
71.45,2
71.5,2
71.54,2
71.6,2
71.65,2
71.7,2
71.75,2
71.8,2
71.85,2
71.9,2
71.95,2
72.0,2
72.05,2
72.1,2
72.15,2
72.2,2
72.25,2
72.3,2
72.35,2
72.4,2
72.45,2
72.5,2
72.55,2
72.6,2
72.65,2
72.7,2
72.75,2
72.8,2
72.85,2
72.9,2
72.95,2
73.0,2
73.05,2
73.1,2
73.15,2
73.2,2
73.25,2
73.3,2
73.35,2
73.4,2
73.45,2
73.5,2
73.55,2
73.6,2
73.65,2
73.7,2
73.75,2
73.8,2
73.85,2
73.9,2
73.95,2
74.0,2
74.05,2
74.1,2
74.15,2
74.2,2
74.25,2
74.3,2
74.35,2
74.4,2
74.45,2
74.5,2
74.55,2
74.6,2
74.65,2
74.7,2
74.75,2
74.8,2
74.85,2
74.9,2
74.95,2
75.0,2
75.05,2
75.1,2
75.15,2
75.2,2
75.25,2
75.3,2
75.35,2
75.4,2
75.45,2
75.5,2
75.55,2
75.6,2
75.65,2
75.7,2
75.75,2
75.8,2
75.85,2
75.9,2
75.95,2
76.0,2
76.05,2
76.1,2
76.15,2
76.2,2
76.25,2
76.3,2
76.35,2
76.4,2
76.45,2
76.5,2
76.55,2
76.6,2
76.65,2
76.7,2
76.75,2
76.8,2
76.85,2
76.9,2
76.95,2
77.0,2
77.05,2
77.1,2
77.15,2
77.2,2
77.25,2
77.3,2
77.35,2
77.4,2
77.45,2
77.5,2
77.55,2
77.6,2
77.64,2
77.7,2
77.75,2
77.8,2
77.85,2
77.9,2
77.95,2
78.0,2
78.05,2
78.1,2
78.15,2
78.2,2
78.25,2
78.3,2
78.35,2
78.4,2
78.45,2
78.5,2
78.55,2
78.6,2
78.65,2
78.7,2
78.75,2
78.8,2
78.85,2
78.9,2
78.95,2
79.0,2
79.05,2
79.1,2
79.15,2
79.2,2
79.25,2
79.3,2
79.34,2
79.4,2
79.45,2
79.5,2
79.55,2
79.6,2
79.65,2
79.7,2
79.75,2
79.8,2
79.85,2
79.9,2
79.95,2
80.0,2
80.05,2
80.1,2
80.15,2
80.2,2
80.25,2
80.3,2
80.35,2
80.4,2
80.45,2
80.5,2
80.55,2
80.6,2
80.65,2
80.7,2
80.74,2
80.8,2
80.85,2
80.9,2
80.95,2
81.0,2
81.05,2
81.1,2
81.15,2
81.19,2
81.25,2
81.3,2
81.35,2
81.39,2
81.44,2
81.5,2
81.55,2
81.59,2
81.65,2
81.7,2
81.75,2
81.8,2
81.85,2
81.9,2
81.95,2
81.99,2
82.05,2
82.09,2
82.14,2
82.19,2
82.24,2
82.29,2
82.34,2
82.39,2
82.44,2
82.49,2
82.54,2
82.59,2
82.64,2
82.69,2
82.74,2
82.79,2
82.84,2
82.89,2
82.94,2
82.99,2
83.04,2
83.09,2
83.14,2
83.19,2
83.24,2
83.29,2
83.34,2
83.39,2
83.44,2
83.49,2
83.54,2
83.59,2
83.64,2
83.69,2
83.74,2
83.79,2
83.84,2
83.89,2
83.94,2
83.99,2
84.04,2
84.09,2
84.14,2
84.19,2
84.24,2
84.29,2
84.34,2
84.39,2
84.44,2
84.49,2
84.54,2
84.59,2
84.64,2
84.69,2
84.74,2
84.79,2
84.84,2
84.89,2
84.94,2
84.99,2
85.04,2
85.09,2
85.14,1
85.19,1
85.24,1
85.29,1
85.34,1
85.39,1
85.44,1
85.49,1
85.54,1
85.59,1
85.64,1
85.69,1
85.74,1
85.79,1
85.84,1
85.89,1
85.94,1
85.99,1
86.04,1
86.09,1
86.14,1
86.19,1
86.24,1
86.29,1
86.34,1
86.39,2
86.44,2
86.49,2
86.54,2
86.59,1
86.64,1
86.69,1
86.74,1
86.79,1
86.84,1
86.89,1
86.94,1
86.99,1
87.04,1
87.09,1
87.14,1
87.19,2
87.24,2
87.29,2
87.34,2
87.39,2
87.44,2
87.49,2
87.54,2
87.59,2
87.64,2
87.69,2
87.74,2
87.79,2
87.84,2
87.89,2
87.94,2
87.99,2
88.04,1
88.09,1
88.14,1
88.19,1
88.24,1
88.29,1
88.34,1
88.39,2
88.44,2
88.49,2
88.54,2
88.59,2
88.64,2
88.69,2
88.74,2
88.79,2
88.84,2
88.89,2
88.94,2
88.99,2
89.04,2
89.09,2
89.14,2
89.19,2
89.24,2
89.29,2
89.34,2
89.39,2
89.44,2
89.49,2
89.54,2
89.59,2
89.64,2
89.69,2
89.74,2
89.79,2
89.84,2
89.89,2
89.94,2
89.99,2
90.04,2
90.09,2
90.14,2
90.19,2
90.24,1
90.29,1
90.34,1
90.39,1
90.44,1
90.49,1
90.54,1
90.59,1
90.64,1
90.69,1
90.74,1
90.79,1
90.84,1
90.89,1
90.94,1
90.99,1
91.04,1
91.09,1
91.14,1
91.19,1
91.24,1
91.29,1
91.34,1
91.39,1
91.44,1
91.49,1
91.54,2
91.59,2
91.64,2
91.69,2
91.74,2
91.79,2
91.84,2
91.89,2
91.94,2
91.99,2
92.04,2
92.09,1
92.14,2
92.19,1
92.24,2
92.29,2
92.34,2
92.39,2
92.44,2
92.49,2
92.54,2
92.59,2
92.64,1
92.69,1
92.74,1
92.79,1
92.84,1
92.89,1
92.94,1
92.99,1
93.04,1
93.09,1
93.14,1
93.19,1
93.24,1
93.29,1
93.34,1
93.39,1
93.44,1
93.49,1
93.54,1
93.59,2
93.64,2
93.69,2
93.74,2
93.79,2
93.84,2
93.89,1
93.94,1
93.99,1
94.04,1
94.09,1
94.14,1
94.19,2
94.24,2
94.29,2
94.34,2
94.39,2
94.44,1
94.49,1
94.54,1
94.59,1
94.64,1
94.69,1
94.74,1
94.79,1
94.84,2
94.89,2
94.94,2
94.99,2
95.04,2
95.09,1
95.14,1
95.19,1
95.24,1
95.29,1
95.34,1
95.39,2
95.44,2
95.49,2
95.54,2
95.59,2
95.64,2
95.69,2
95.74,2
95.79,1
95.84,1
95.89,1
95.94,1
95.99,1
96.04,1
96.09,2
96.14,2
96.19,2
96.24,2
96.29,2
96.34,1
96.39,1
96.44,1
96.49,1
96.54,1
96.59,1
96.64,2
96.69,2
96.74,2
96.79,2
96.84,2
96.89,2
96.94,2
96.99,1
97.04,1
97.09,1
97.14,1
97.19,1
97.24,1
97.29,1
97.34,2
97.39,2
97.44,2
97.49,2
97.54,2
97.59,2
97.64,1
97.69,1
97.74,1
97.79,1
97.84,1
97.89,1
97.94,2
97.99,2
98.04,2
98.09,2
98.14,2
98.19,2
98.24,2
98.29,1
98.34,1
98.39,1
98.44,1
98.49,1
98.54,1
98.59,2
98.64,2
98.69,2
98.74,2
98.79,2
98.84,2
98.89,2
98.94,1
98.99,1
99.04,1
99.09,1
99.14,1
99.19,1
99.24,2
99.29,2
99.34,2
99.39,2
99.44,2
99.49,2
99.54,2
99.59,1
99.64,1
99.69,1
99.74,1
99.79,1
99.84,1
99.89,2
99.94,2
99.99,2
100.04,2
100.09,2
100.14,2
100.19,2
100.24,1
100.29,1
100.34,1
100.39,1
100.44,1
100.49,2
100.54,2
100.59,2
100.64,2
100.69,2
100.74,2
100.79,2
100.84,2
100.89,2
100.94,1
100.99,1
101.04,1
101.09,1
101.14,2
101.19,2
101.24,2
101.29,2
101.34,2
101.39,2
101.44,2
101.49,1
101.54,1
101.59,1
101.64,1
101.69,1
101.74,1
101.79,2
101.84,2
101.89,2
101.94,2
101.99,2
102.04,2
102.09,2
102.14,2
102.19,1
102.24,1
102.29,1
102.34,1
102.39,2
102.44,2
102.49,2
102.54,2
102.59,2
102.64,2
102.69,2
102.74,2
102.79,1
102.84,1
102.89,1
102.94,1
102.99,1
103.04,2
103.09,2
103.14,2
103.19,2
103.24,2
103.29,2
103.34,2
103.39,2
103.44,1
103.49,1
103.54,1
103.59,1
103.64,1
103.69,2
103.74,2
103.79,2
103.84,2
103.89,2
103.94,2
103.99,2
104.04,2
104.09,1
104.14,1
104.19,1
104.24,1
104.29,2
104.34,2
104.39,2
104.44,2
104.49,2
104.54,2
104.59,2
104.64,2
104.69,2
104.74,2
104.79,2
104.84,2
104.89,2
104.94,2
104.99,2
105.04,2
105.09,2
105.14,2
105.19,2
105.24,2
105.29,2
105.34,2
105.39,2
105.44,2
105.49,2
105.54,2
105.59,2
105.64,2
105.69,2
105.74,2
105.79,2
105.84,2
105.89,2
105.94,2
105.99,2
106.04,2
106.09,2
106.14,2
106.19,2
106.24,2
106.29,2
106.34,2
106.39,2
106.44,2
106.49,2
106.54,2
106.59,2
106.64,1
106.69,1
106.74,1
106.79,1
106.84,2
106.89,2
106.94,2
106.99,2
107.04,2
107.09,2
107.14,2
107.19,2
107.24,2
107.29,2
107.34,2
107.39,1
107.44,1
107.49,1
107.54,2
107.59,2
107.64,2
107.69,2
107.74,2
107.79,2
107.84,1
107.89,1
107.94,1
107.99,1
108.04,1
108.09,1
108.14,2
108.19,2
108.24,2
108.29,2
108.34,2
108.39,2
108.44,2
108.49,2
108.54,2
108.59,2
108.64,2
108.69,2
108.74,2
108.79,2
108.84,2
108.89,2
108.94,2
108.99,2
109.04,2
109.09,2
109.14,2
109.19,2
109.24,2
109.29,2
109.34,2
109.39,2
109.44,2
109.49,2
109.54,2
109.59,2
109.64,2
109.69,2
109.74,2
109.79,2
109.84,2
109.89,2
109.94,2
109.99,2
110.04,2
110.09,2
110.14,2
110.19,2
110.24,2
110.29,2
110.34,2
110.39,2
110.44,2
110.49,2
110.54,2
110.59,2
110.64,2
110.69,2
110.74,2
110.79,2
110.84,2
110.89,2
110.94,2
110.99,2
111.04,2
111.09,2
111.14,2
111.19,2
111.24,2
111.29,2
111.34,2
111.39,2
111.44,2
111.49,2
111.54,2
111.59,2
111.64,2
111.69,2
111.74,2
111.79,2
111.84,2
111.89,2
111.94,2
111.99,2
112.04,2
112.09,2
112.14,2
112.19,2
112.24,2
112.29,2
112.34,2
112.39,2
112.44,2
112.49,2
112.54,2
112.59,2
112.64,2
112.69,2
112.74,2
112.79,2
112.84,2
112.89,2
112.94,2
112.99,2
113.04,2
113.09,2
113.14,2
113.19,2
113.24,2
113.29,2
113.34,2
113.39,2
113.44,2
113.49,2
113.54,2
113.59,2
113.64,2
113.69,2
113.74,2
113.79,2
113.84,2
113.89,2
113.94,2
113.99,2
114.04,2
114.09,2
114.14,2
114.19,2
114.24,2
114.29,2
114.34,2
114.39,2
114.44,2
114.49,2
114.54,2
114.59,2
114.64,2
114.69,2
114.74,2
114.79,2
114.84,2
114.89,2
114.94,2
114.99,2
115.04,2
115.08,2
115.14,2
115.19,2
115.24,2
115.29,2
115.34,2
115.38,2
115.44,2
115.48,2
115.53,2
115.58,2
115.63,2
115.69,2
115.73,2
115.79,2
115.84,2
115.89,2
115.93,2
115.99,2
116.04,2
116.09,2
116.14,2
116.19,2
116.24,2
116.28,2
116.34,2
116.38,2
116.44,2
116.49,2
116.54,2
116.59,2
116.64,1
116.69,1
116.73,1
116.78,1
116.84,1
116.88,1
116.93,1
116.98,2
117.03,2
117.09,2
117.13,2
117.18,2
117.23,2
117.28,2
117.33,2
117.38,2
117.43,2
117.48,2
117.53,2
117.58,2
117.63,2
117.68,2
117.73,2
117.78,2
117.83,2
117.88,2
117.93,2
117.98,2
118.03,2
118.08,2
118.13,2
118.18,2
118.23,2
118.28,2
118.33,2
118.38,2
118.43,2
118.48,2
118.53,2
118.58,2
118.63,2
118.68,2
118.73,2
118.78,2
118.83,2
118.88,2
118.93,2
118.98,2
119.03,2
119.08,2
119.13,2
119.18,2
119.23,2
119.28,2
119.33,2
119.38,2
119.43,2
119.48,2
119.53,2
119.58,2
119.63,2
119.68,2
119.73,2
119.78,2
119.83,2
119.88,2
119.93,2
119.98,2
120.03,2
120.08,2
120.13,2
120.18,2
120.23,2
120.28,2
120.33,2
120.38,2
120.43,2
120.48,2
120.53,2
120.58,2
120.63,2
120.68,2
120.73,2
120.78,2
120.83,2
120.88,2
120.93,2
120.98,2
121.03,2
121.08,2
121.13,2
121.18,2
121.23,2
121.28,2
121.33,2
121.38,2
121.43,2
121.48,2
121.53,2
121.58,2
121.63,2
121.68,2
121.73,2
121.78,2
121.83,2
121.88,2
121.93,2
121.98,2
122.03,2
122.08,2
122.13,2
122.18,2
122.23,2
122.28,2
122.33,2
122.38,2
122.43,2
122.48,2
122.53,2
122.58,2
122.63,2
122.68,2
122.73,2
122.78,2
122.83,2
122.88,2
122.93,2
122.98,2
123.03,2
123.08,2
123.13,2
123.18,2
123.23,2
123.28,2
123.33,2
123.38,2
123.43,2
123.48,2
123.53,2
123.58,2
123.63,2
123.68,2
123.73,2
123.78,2
123.83,2
123.88,2
123.93,2
123.98,2
124.03,2
124.08,2
124.13,2
124.18,2
124.23,2
124.28,2
124.33,2
124.38,2
124.43,2
124.48,2
124.53,2
124.58,2
124.63,2
124.68,2
124.73,2
124.78,2
124.83,2
124.88,2
124.93,2
124.98,2
125.03,2
125.08,2
125.13,2
125.18,2
125.23,2
125.28,2
125.33,2
125.38,2
125.43,2
125.48,2
125.53,2
125.58,2
125.63,2
125.68,2
125.73,2
125.78,2
125.83,2
125.88,2
125.93,2
125.98,2
126.03,2
126.08,2
126.13,2
126.18,2
126.23,2
126.28,2
126.33,2
126.38,2
126.43,2
126.48,2
126.53,2
126.58,2
126.63,2
126.68,2
126.73,2
126.78,2
126.83,2
126.88,2
126.93,2
126.98,2
127.03,2
127.08,2
127.13,2
127.18,2
127.23,2
127.28,2
127.33,2
127.38,2
127.43,2
127.48,2
127.53,2
127.58,2
127.63,2
127.68,2
127.73,2
127.78,2
127.83,2
127.88,2
127.93,2
127.98,2
128.03,2
128.08,2
128.13,2
128.18,2
128.23,2
128.28,2
128.33,2
128.38,2
128.43,2
128.48,2
128.53,2
128.58,2
128.63,2
128.68,2
128.73,2
128.78,2
128.83,2
128.88,2
128.93,2
128.98,2
129.03,2
129.08,2
129.13,2
129.18,2
129.23,2
129.28,2
129.33,2
129.38,2
129.43,2
129.48,2
129.53,2
129.58,2
129.63,2
129.68,2
129.73,2
129.78,2
129.83,2
129.88,2
129.93,2
129.98,2
130.03,2
130.08,2
130.13,2
130.18,1
130.23,1
130.28,1
130.33,1
130.38,1
130.43,1
130.48,1
130.53,1
130.58,1
130.63,1
130.68,2
130.73,2
130.78,2
130.83,2
130.88,2
130.93,2
130.98,2
131.03,2
131.08,2
131.13,2
131.18,2
131.23,2
131.28,2
131.33,2
131.38,2
131.43,2
131.48,2
131.53,2
131.58,2
131.63,2
131.68,2
131.73,2
131.78,2
131.83,2
131.88,2
131.93,2
131.98,2
132.03,2
132.08,2
132.13,2
132.18,2
132.23,2
132.28,2
132.33,2
132.38,2
132.43,2
132.48,2
132.53,2
132.58,2
132.63,2
132.68,2
132.73,2
132.78,2
132.83,2
132.88,2
132.93,2
132.98,2
133.03,2
133.08,2
133.13,1
133.18,1
133.23,1
133.28,1
133.33,1
133.38,1
133.43,1
133.48,1
133.53,1
133.58,1
133.63,1
133.68,1
133.73,1
133.78,1
133.83,1
133.88,1
133.93,1
133.98,1
134.03,1
134.08,2
134.13,2
134.18,2
134.23,2
134.28,1
134.33,1
134.38,1
134.43,1
134.48,1
134.53,1
134.58,1
134.63,1
134.68,2
134.73,2
134.78,2
134.83,2
134.88,2
134.93,2
134.98,2
135.03,1
135.08,1
135.13,1
135.18,1
135.23,2
135.28,2
135.33,2
135.38,2
135.43,2
135.48,2
135.53,2
135.58,2
135.63,2
135.68,2
135.73,2
135.78,2
135.83,1
135.88,1
135.93,1
135.98,1
136.03,1
136.08,1
136.13,1
136.18,1
136.23,1
136.28,1
136.33,1
136.38,1
136.43,1
136.48,1
136.53,2
136.58,2
136.63,2
136.68,2
136.73,2
136.78,2
136.83,1
136.88,1
136.93,1
136.98,1
137.03,1
137.08,1
137.13,1
137.18,1
137.23,2
137.28,2
137.33,2
137.38,2
137.43,2
137.48,1
137.53,1
137.58,1
137.63,1
137.68,1
137.73,1
137.78,2
137.83,2
137.88,2
137.93,2
137.98,2
138.03,2
138.08,2
138.13,2
138.18,1
138.23,1
138.28,1
138.33,1
138.38,1
138.43,1
138.48,2
138.53,2
138.58,2
138.63,2
138.68,2
138.73,2
138.78,2
138.83,1
138.88,1
138.93,1
138.98,1
139.03,1
139.08,2
139.13,2
139.18,2
139.23,2
139.28,2
139.33,2
139.38,2
139.43,2
139.48,2
139.53,2
139.58,2
139.63,2
139.68,2
139.73,2
139.78,2
139.83,2
139.88,2
139.93,2
139.98,2
140.03,2
140.08,2
140.13,2
140.18,2
140.23,2
140.28,2
140.33,2
140.38,2
140.43,2
140.48,2
140.53,2
140.58,1
140.63,1
140.68,1
140.73,1
140.78,1
140.83,1
140.88,1
140.93,1
140.98,1
141.03,1
141.08,1
141.13,1
141.18,1
141.23,1
141.28,1
141.33,1
141.38,1
141.43,1
141.48,1
141.53,1
141.58,2
141.63,2
141.68,2
141.73,2
141.78,2
141.83,2
141.88,2
141.93,2
141.98,2
142.03,1
142.08,2
142.13,2
142.18,2
142.23,2
142.28,2
142.33,2
142.38,2
142.43,2
142.48,2
142.53,2
142.58,2
142.63,2
142.68,2
142.73,2
142.78,2
142.83,2
142.88,2
142.93,2
142.98,2
143.03,2
143.08,2
143.13,1
143.18,1
143.23,1
143.28,1
143.33,1
143.38,1
143.43,1
143.48,2
143.53,2
143.58,2
143.63,2
143.68,2
143.73,2
143.78,2
143.83,2
143.88,1
143.93,1
143.98,1
144.03,1
144.08,1
144.13,1
144.18,1
144.23,1
144.28,1
144.33,1
144.38,1
144.43,1
144.48,1
144.53,1
144.58,1
144.63,1
144.68,1
144.73,2
144.78,2
144.83,2
144.88,2
144.93,2
144.98,2
145.03,2
145.08,2
145.13,2
145.18,2
145.23,2
145.28,2
145.33,2
145.38,2
145.43,2
145.48,2
145.53,2
145.58,2
145.63,2
145.68,2
145.73,2
145.78,1
145.83,1
145.88,1
145.93,1
145.98,1
146.03,1
146.08,1
146.13,1
146.18,1
146.23,1
146.28,1
146.33,1
146.38,1
146.43,2
146.48,2
146.53,2
146.58,2
146.63,2
146.68,2
146.73,2
146.78,2
146.83,2
146.88,2
146.93,2
146.98,2
147.03,2
147.07,2
147.13,2
147.18,2
147.23,2
147.28,2
147.33,2
147.38,2
147.43,2
147.48,2
147.53,2
147.58,2
147.63,2
147.68,2
147.73,2
147.78,2
147.82,2
147.88,2
147.93,2
147.98,2
148.03,2
148.08,2
148.13,2
148.18,2
148.22,2
148.28,2
148.33,2
148.38,2
148.43,2
148.48,2
148.52,2
148.58,2
148.62,2
148.68,2
148.72,2
148.78,2
148.82,2
148.88,2
148.93,2
148.98,2
149.03,2
149.07,2
149.12,2
149.18,2
149.23,2
149.27,2
149.33,2
149.37,2
149.42,2
149.48,2
149.53,2
149.57,2
149.63,2
149.68,2
149.73,2
149.77,2
149.83,2
149.87,2
149.92,2
149.97,2
150.02,2
150.07,2
150.12,2
150.17,2
150.22,2
150.28,2
150.32,2
150.37,2
150.42,2
150.47,2
150.52,2
150.57,2
150.62,2
150.67,2
150.72,2
150.77,2
150.82,2
150.87,2
150.92,1
150.97,1
151.02,1
151.07,1
151.12,1
151.17,1
151.22,1
151.27,2
151.32,2
151.37,2
151.42,2
151.47,2
151.52,2
151.57,2
151.62,1
151.67,1
151.72,1
151.77,1
151.82,1
151.87,1
151.92,2
151.97,2
152.02,2
152.07,2
152.12,2
152.17,2
152.22,1
152.27,1
152.32,1
152.37,1
152.42,1
152.47,1
152.52,2
152.57,2
152.62,2
152.67,2
152.72,2
152.77,2
152.82,2
152.87,2
152.92,2
152.97,1
153.02,1
153.07,1
153.12,1
153.17,1
153.22,2
153.27,2
153.32,2
153.37,2
153.42,2
153.47,2
153.52,2
153.57,2
153.62,1
153.67,1
153.72,1
153.77,1
153.82,1
153.87,2
153.92,2
153.97,2
154.02,2
154.07,2
154.12,2
154.17,2
154.22,2
154.27,2
154.32,1
154.37,1
154.42,1
154.47,1
154.52,2
154.57,2
154.62,2
154.67,2
154.72,2
154.77,2
154.82,2
154.87,1
154.92,1
154.97,1
155.02,1
155.07,1
155.12,2
155.17,2
155.22,2
155.27,2
155.32,2
155.37,2
155.42,2
155.47,2
155.52,1
155.57,1
155.62,1
155.67,1
155.72,1
155.77,2
155.82,2
155.87,2
155.92,2
155.97,2
156.02,2
156.07,1
156.12,1
156.17,1
156.22,1
156.27,1
156.32,1
156.37,2
156.42,2
156.47,2
156.52,2
156.57,2
156.62,2
156.67,2
156.72,2
156.77,1
156.82,1
156.87,1
156.92,1
156.97,1
157.02,2
157.07,2
157.12,2
157.17,2
157.22,2
157.27,2
157.32,2
157.37,2
157.42,1
157.47,1
157.52,1
157.57,1
157.62,2
157.67,2
157.72,2
157.77,2
157.82,2
157.87,2
157.92,2
157.97,2
158.02,2
158.03,2
158.12,1
158.17,1
158.22,1
158.27,1
158.32,2
158.37,2
158.42,2
158.47,2
158.52,2
158.57,2
158.62,2
158.67,1
158.72,1
158.77,1
158.82,1
158.87,1
158.92,2
158.97,2
159.02,2
159.07,2
159.12,2
159.17,2
159.22,2
159.27,2
159.32,2
159.37,1
159.42,1
159.47,1
159.52,1
159.57,2
159.62,2
159.67,2
159.72,2
159.77,2
159.82,2
159.87,2
159.92,2
159.97,1
160.02,1
160.07,1
160.12,1
160.17,2
160.22,2
160.27,2
160.32,2
160.37,2
160.42,2
160.47,2
160.52,2
160.57,2
160.62,2
160.67,1
160.72,1
