Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
79.14,0.0,0.0,0.0,0.0,0.0,1.5977670540476365
79.19,0.0,0.0,0.0,0.0,0.0,1.597747196830359
79.24,0.0,0.0,0.0,0.0,0.0,1.5977273424843896
79.29,0.0,0.0,0.0,0.0,0.0,1.5977039373405937
79.34,0.0,0.0,0.0,0.0,0.0,1.59767771916722
79.39,0.0,0.0,0.0,0.0,0.0,1.5976479537702672
79.44,0.0,0.0,0.0,0.0,0.0,1.5976281137483554
79.48,0.0,0.0,0.0,0.0,0.0,1.597608276584769
79.54,0.0,0.0,0.0,0.0,0.0,1.5975884422773494
79.59,0.0,0.0,0.0,0.0,0.0,1.597539719491075
79.64,0.0,0.0,0.0,0.0,0.0,1.5975377193348987
79.69,0.0,0.0,0.0,0.0,0.0,1.5975009102065614
79.74,0.0,0.0,0.0,0.0,0.0,1.5974740770340947
79.79,0.0,0.0,0.0,0.0,0.0,1.5974443573717036
79.84,0.0,0.0,0.0,0.0,0.0,1.597424616274772
79.89,0.0,0.0,0.0,0.0,0.0,1.5974049095241967
79.94,0.0,0.0,0.0,0.0,0.0,1.5973851989698897
79.99,0.0,0.0,0.0,0.0,0.0,1.5973627652977687
80.04,0.0,0.0,0.0,0.0,0.0,1.5973331363720908
80.09,0.0,0.0,0.0,0.0,0.0,1.597313378798954
80.14,0.0,0.0,0.0,0.0,0.0,1.5972864503140125
80.19,0.0,0.0,0.0,0.0,0.0,1.5972568211631266
80.24,0.0,0.0,0.0,0.0,0.0,1.5972362225507573
80.29,0.0,0.0,0.0,0.0,0.0,1.5972183593009779
80.34,0.0,0.0,0.0,0.0,0.0,1.5972052023931194
80.39,0.0,0.0,0.0,0.0,0.0,1.5971654891859643
80.44,0.0,0.0,0.0,0.0,0.0,1.5971628310540624
80.49,0.0,0.0,0.0,0.0,0.0,1.5971258989091177
80.54,0.0,0.0,0.0,0.0,0.0,1.5971010923786495
80.59,0.0,0.0,0.0,0.0,0.0,1.5970737150520617
80.64,0.0,0.0,0.0,0.0,0.0,1.5970554351417854
80.69,0.0,0.0,0.0,0.0,0.0,1.5970371117808033
80.74,0.0,0.0,0.0,0.0,0.0,1.5970187600199723
80.79,0.0,0.0,0.0,0.0,0.0,1.5969976861634017
80.84,0.00908665437643454,0.0,0.0,0.0,0.0,1.4893510834608978
80.89,0.3485153276933862,0.0,0.0,0.0,0.0,0.2628684551183291
80.94,0.8127738149327458,0.0,0.0,0.0,0.0,0.12911341237155488
80.99,1.9561529830883677,0.0,0.0,0.0,0.0,0.0674423055267102
81.04,9.770310241882871,0.0,0.0,0.0,0.0,0.031572020951911826
81.09,14.29921183220064,0.0,0.0,0.0,0.0,0.026924645663985898
