Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
79.03,-0.001447673700480373,0.0,0.0,0.0,0.0,0.0
79.08,-0.0012570738613683092,0.0,0.0,0.0,0.0,0.0
79.13,-0.0011590315960243159,0.0,0.0,0.0,0.0,0.0
79.18,-0.001104392927786706,0.0,0.0,0.0,0.0,0.0
79.23,-0.001159666041345193,0.0,0.0,0.0,0.0,0.0
79.28,-0.0012236491031383042,0.0,0.0,0.0,0.0,0.0
79.33,-0.0010651060502579299,0.0,0.0,0.0,0.0,0.0
79.38,-0.001260904504705884,0.0,0.0,0.0,0.0,0.0
79.43,-0.0011578853549788588,0.0,0.0,0.0,0.0,0.0
79.48,-0.0011041354434982568,0.0,0.0,0.0,0.0,0.0
79.53,-0.0010526461839892405,0.0,0.0,0.0,0.0,0.0
79.58,-0.0011296406195181428,0.0,0.0,0.0,0.0,0.0
79.63,-0.0013333754686712974,0.0,0.0,0.0,0.0,0.0
79.68,-0.0012588511612801642,0.0,0.0,0.0,0.0,0.0
79.73,-0.001209821965567934,0.0,0.0,0.0,0.0,0.0
79.78,-0.0011563441931319446,0.0,0.0,0.0,0.0,0.0
79.83,-0.0011252856560365287,0.0,0.0,0.0,0.0,0.0
79.88,-0.001098569055428971,0.0,0.0,0.0,0.0,0.0
79.93,-0.0011431902870191251,0.0,0.0,0.0,0.0,0.0
79.98,-0.00133509807359882,0.0,0.0,0.0,0.0,0.0
80.03,-0.0012883666994735012,0.0,0.0,0.0,0.0,0.0
80.08,-0.0012332572232094659,0.0,0.0,0.0,0.0,0.0
80.13,-0.0012015190852389303,0.0,0.0,0.0,0.0,0.0
80.18,-0.0011649478911744207,0.0,0.0,0.0,0.0,0.0
80.23,-0.0013256974232289122,0.0,0.0,0.0,0.0,0.0
80.28,-0.0014625575454479405,0.0,0.0,0.0,0.0,0.0
80.33,-0.0013759905791694686,0.0,0.0,0.0,0.0,0.0
80.38,-0.0013176425299762568,0.0,0.0,0.0,0.0,0.0
80.43,-0.0012786469130969566,0.0,0.0,0.0,0.0,0.0
80.48,-0.0012442152035321312,0.0,0.0,0.0,0.0,0.0
80.53,-0.001099076550735741,0.0,0.0,0.0,0.0,0.0
80.58,-0.0014954768757817474,0.0,0.0,0.0,0.0,0.0
80.63,-0.0014112360302275862,0.0,0.0,0.0,0.0,0.0
80.68,-0.001339316499960436,0.0,0.0,0.0,0.0,0.0
80.73,-0.0012636451165672653,0.0,0.0,0.0,0.0,0.0
80.78,-0.001224001873644718,0.0,0.0,0.0,0.0,0.0
80.83,0.041988500515988396,0.0,0.0,0.0,0.0,0.0
80.88,0.6281508917547434,0.0,0.0,0.0,0.0,0.0
80.93,1.027821519835313,0.0,0.0,0.0,0.0,0.0
80.98,1.5139584277424243,0.0,0.0,0.0,0.0,0.0
81.03,2.0963208321045945,0.0,0.0,0.0,0.0,0.0
81.08,2.7829915658071647,0.0,0.0,0.0,0.0,0.0
81.13,4.271149363631877,0.0,0.0,0.0,0.0,0.0
81.18,5.40178597146634,0.0,0.0,0.0,0.0,0.0
81.23,6.536713654482298,0.0,0.0,0.0,0.0,0.0
81.28,6.96358880767445,0.0,0.0,0.0,0.0,0.0
81.33,7.819915487603379,0.0,0.0,0.0,0.0,0.0
81.38,9.441549029057414,0.0,0.0,0.0,0.0,0.0
81.43,10.313071058764166,0.0,0.0,0.0,0.0,0.0
81.48,11.184047183775254,0.0,0.0,0.0,0.0,0.0
81.53,12.605499737650096,0.0,0.0,0.0,0.0,0.0
81.58,14.303077812659158,0.0,0.0,0.0,0.0,0.0
81.63,14.820162807716102,0.0,0.0,0.0,0.0,0.0
81.68,17.12742500952188,0.0,0.0,0.0,0.0,0.0
81.73,18.108643132104984,0.0,0.0,0.0,0.0,0.0
81.78,19.023624427331363,0.0,0.0,0.0,0.0,0.0
81.83,19.844233151770055,0.0,0.0,0.0,0.0,0.0
81.88,21.02192091637962,0.0,0.0,0.0,0.0,0.0
81.93,22.554535854359138,0.0,0.0,0.0,0.0,0.0
81.98,23.134280894530832,0.0,0.0,0.0,0.0,0.0
82.03,23.63869060514312,0.0,0.0,0.0,0.0,0.0
82.08,24.03217387719249,0.0,0.0,0.0,0.0,0.0
82.13,24.345857402657277,0.0,0.0,0.0,0.0,0.0
82.18,24.570001371076067,0.0,0.0,0.0,0.0,0.0
82.23,25.182595937286695,0.0,0.0,0.0,0.0,0.0
